Date,Region_Name,Area_Code,Index_SA
2015-01-01,North West,E12000002,64.4
2015-01-01,North East,E12000001,75
2015-01-01,London,E12000007,75.9
2015-01-01,East of England,E12000006,66.5
2015-01-01,East Midlands,E12000004,63.3
2015-01-01,South West,E12000009,66.6
2015-01-01,England and Wales,K04000001,67
2015-01-01,Great Britain,K03000001,67.6
2015-01-01,United Kingdom,K02000001,67.5
2015-02-01,Scotland,S92000003,74.4
2015-02-01,Wales,W92000004,63.7
2015-02-01,England,E92000001,67.5
2015-02-01,South West,E12000009,66.1
2015-02-01,North West,E12000002,64.6
2015-02-01,North East,E12000001,76
2015-02-01,London,E12000007,76.8
2015-02-01,East Midlands,E12000004,63.6
2015-02-01,East of England,E12000006,67.2
2015-02-01,Yorkshire and The Humber,E12000003,67.9
2015-02-01,West Midlands Region,E12000005,65.2
2015-02-01,South East,E12000008,69.2
2015-02-01,England and Wales,K04000001,67.3
2015-02-01,Great Britain,K03000001,67.9
2015-02-01,United Kingdom,K02000001,67.8
2015-03-01,England,E92000001,67.7
2015-03-01,Scotland,S92000003,77.7
2015-03-01,Wales,W92000004,63.8
2015-03-01,North West,E12000002,64.7
2015-03-01,South West,E12000009,66.5
2015-03-01,North East,E12000001,74.3
2015-03-01,London,E12000007,77.1
2015-03-01,West Midlands Region,E12000005,64.7
2015-03-01,East Midlands,E12000004,63.9
2015-03-01,East of England,E12000006,67.3
2015-03-01,Yorkshire and The Humber,E12000003,68.6
2015-03-01,South East,E12000008,69.4
2015-03-01,England and Wales,K04000001,67.5
2015-03-01,Great Britain,K03000001,68.1
2015-03-01,United Kingdom,K02000001,68.1
2015-04-01,Scotland,S92000003,73.8
2015-04-01,Wales,W92000004,63.2
2015-04-01,England,E92000001,67.9
2015-04-01,East Midlands,E12000004,63.9
2015-04-01,South West,E12000009,66.8
2015-04-01,South East,E12000008,70
2015-04-01,North West,E12000002,64.4
2015-04-01,London,E12000007,77.3
2015-04-01,North East,E12000001,76.1
2015-04-01,Yorkshire and The Humber,E12000003,68.5
2015-04-01,East of England,E12000006,67.6
2015-04-01,West Midlands Region,E12000005,65.2
2015-04-01,England and Wales,K04000001,67.7
2015-04-01,Great Britain,K03000001,68.2
2015-04-01,United Kingdom,K02000001,68.1
2015-05-01,Wales,W92000004,63.4
2015-05-01,Scotland,S92000003,73.9
2015-05-01,England,E92000001,68.4
2015-05-01,East of England,E12000006,68.2
2015-05-01,South East,E12000008,70.5
2015-05-01,South West,E12000009,67.3
2015-05-01,North East,E12000001,75.5
2015-05-01,North West,E12000002,65.2
2015-05-01,London,E12000007,78.1
2015-05-01,West Midlands Region,E12000005,65.2
2015-05-01,Yorkshire and The Humber,E12000003,69.3
2015-05-01,East Midlands,E12000004,64.3
2015-05-01,England and Wales,K04000001,68.2
2015-05-01,Great Britain,K03000001,68.7
2015-05-01,United Kingdom,K02000001,68.6
2015-06-01,England,E92000001,68.7
2015-06-01,Wales,W92000004,63.6
2015-06-01,Scotland,S92000003,73.7
2015-06-01,South East,E12000008,71.1
2015-06-01,East Midlands,E12000004,64.6
2015-06-01,London,E12000007,78.8
2015-06-01,South West,E12000009,67.7
2015-06-01,West Midlands Region,E12000005,65.4
2015-06-01,Yorkshire and The Humber,E12000003,69.3
2015-06-01,East of England,E12000006,68.6
2015-06-01,North West,E12000002,64.7
2015-06-01,North East,E12000001,75.7
2015-06-01,England and Wales,K04000001,68.5
2015-06-01,Great Britain,K03000001,69
2015-06-01,United Kingdom,K02000001,68.9
2015-07-01,Scotland,S92000003,74.2
2015-07-01,Wales,W92000004,63.8
2015-07-01,England,E92000001,69.4
2015-07-01,North West,E12000002,65.5
2015-07-01,South West,E12000009,68.1
2015-07-01,South East,E12000008,71.8
2015-07-01,East Midlands,E12000004,65.2
2015-07-01,East of England,E12000006,69.6
2015-07-01,Yorkshire and The Humber,E12000003,70.1
2015-07-01,London,E12000007,79.9
2015-07-01,West Midlands Region,E12000005,66
2015-07-01,North East,E12000001,75.5
2015-07-01,England and Wales,K04000001,69.1
2015-07-01,Great Britain,K03000001,69.5
2015-07-01,United Kingdom,K02000001,69.5
2015-08-01,Scotland,S92000003,74.2
2015-08-01,Wales,W92000004,64
2015-08-01,England,E92000001,69.9
2015-08-01,West Midlands Region,E12000005,66.4
2015-08-01,South West,E12000009,68.6
2015-08-01,South East,E12000008,72.6
2015-08-01,North East,E12000001,75.7
2015-08-01,North West,E12000002,65.5
2015-08-01,London,E12000007,80.7
2015-08-01,Yorkshire and The Humber,E12000003,70.2
2015-08-01,East Midlands,E12000004,65.5
2015-08-01,East of England,E12000006,70.3
2015-08-01,England and Wales,K04000001,69.6
2015-08-01,Great Britain,K03000001,70
2015-08-01,United Kingdom,K02000001,70
2015-09-01,England,E92000001,70.4
2015-09-01,Wales,W92000004,64.3
2015-09-01,Scotland,S92000003,74.6
2015-09-01,East Midlands,E12000004,65.7
2015-09-01,East of England,E12000006,71.2
2015-09-01,London,E12000007,81.8
2015-09-01,North East,E12000001,76.3
2015-09-01,South West,E12000009,69
2015-09-01,North West,E12000002,65.9
2015-09-01,South East,E12000008,73.1
2015-09-01,Yorkshire and The Humber,E12000003,70.5
2015-09-01,West Midlands Region,E12000005,66.6
2015-09-01,England and Wales,K04000001,70.2
2015-09-01,Great Britain,K03000001,70.5
2015-09-01,United Kingdom,K02000001,70.5
2015-10-01,Scotland,S92000003,74.7
2015-10-01,England,E92000001,71
2015-10-01,Wales,W92000004,65.2
2015-10-01,South West,E12000009,69.4
2015-10-01,West Midlands Region,E12000005,67
2015-10-01,Yorkshire and The Humber,E12000003,70.7
2015-10-01,South East,E12000008,74
2015-10-01,East Midlands,E12000004,66.4
2015-10-01,East of England,E12000006,71.7
2015-10-01,North East,E12000001,76.3
2015-10-01,London,E12000007,82.6
2015-10-01,North West,E12000002,66.3
2015-10-01,England and Wales,K04000001,70.7
2015-10-01,Great Britain,K03000001,71
2015-10-01,United Kingdom,K02000001,71.1
2015-11-01,Scotland,S92000003,75.2
2015-11-01,Wales,W92000004,65.1
2015-11-01,England,E92000001,71.7
2015-11-01,South West,E12000009,70.3
2015-11-01,North East,E12000001,77.1
2015-11-01,West Midlands Region,E12000005,67.5
2015-11-01,North West,E12000002,66.8
2015-11-01,London,E12000007,84
2015-11-01,Yorkshire and The Humber,E12000003,71.1
2015-11-01,East of England,E12000006,72.9
2015-11-01,East Midlands,E12000004,66.9
2015-11-01,South East,E12000008,74.8
2015-11-01,England and Wales,K04000001,71.5
2015-11-01,Great Britain,K03000001,71.8
2015-11-01,United Kingdom,K02000001,71.7
2015-12-01,Wales,W92000004,65.5
2015-12-01,Scotland,S92000003,75.3
2015-12-01,England,E92000001,72.2
2015-12-01,North East,E12000001,77.6
2015-12-01,North West,E12000002,66.9
2015-12-01,East Midlands,E12000004,67.3
2015-12-01,East of England,E12000006,73.5
2015-12-01,West Midlands Region,E12000005,67.8
2015-12-01,London,E12000007,84.7
2015-12-01,South East,E12000008,75.6
2015-12-01,Yorkshire and The Humber,E12000003,71.2
2015-12-01,South West,E12000009,70.7
2015-12-01,England and Wales,K04000001,71.9
2015-12-01,Great Britain,K03000001,72.2
2015-12-01,United Kingdom,K02000001,72.1
2016-01-01,Scotland,S92000003,75.3
2016-01-01,Wales,W92000004,65.5
2016-01-01,England,E92000001,72.9
2016-01-01,South West,E12000009,70.9
2016-01-01,North East,E12000001,77.5
2016-01-01,North West,E12000002,67.8
2016-01-01,London,E12000007,86.2
2016-01-01,East Midlands,E12000004,67.9
2016-01-01,East of England,E12000006,74.4
2016-01-01,Yorkshire and The Humber,E12000003,72.1
2016-01-01,West Midlands Region,E12000005,68.6
2016-01-01,South East,E12000008,76.4
2016-01-01,England and Wales,K04000001,72.5
2016-01-01,Great Britain,K03000001,72.8
2016-01-01,United Kingdom,K02000001,72.8
2016-02-01,Scotland,S92000003,75.4
2016-02-01,England,E92000001,73.2
2016-02-01,Wales,W92000004,66.1
2016-02-01,West Midlands Region,E12000005,68.6
2016-02-01,South East,E12000008,77.3
2016-02-01,South West,E12000009,71.6
2016-02-01,North West,E12000002,67.4
2016-02-01,North East,E12000001,77.6
2016-02-01,London,E12000007,86.7
2016-02-01,East Midlands,E12000004,67.8
2016-02-01,East of England,E12000006,74.7
2016-02-01,Yorkshire and The Humber,E12000003,71.9
2016-02-01,England and Wales,K04000001,72.9
2016-02-01,Great Britain,K03000001,73.1
2016-02-01,United Kingdom,K02000001,73.1
2016-03-01,England,E92000001,74
2016-03-01,Scotland,S92000003,75.7
2016-03-01,Wales,W92000004,66.1
2016-03-01,South East,E12000008,78.5
2016-03-01,North West,E12000002,67.7
2016-03-01,East Midlands,E12000004,68.1
2016-03-01,East of England,E12000006,76.1
2016-03-01,South West,E12000009,73.2
2016-03-01,North East,E12000001,77.7
2016-03-01,West Midlands Region,E12000005,68.8
2016-03-01,London,E12000007,88.3
2016-03-01,Yorkshire and The Humber,E12000003,71.7
2016-03-01,England and Wales,K04000001,73.7
2016-03-01,Great Britain,K03000001,73.7
2016-03-01,United Kingdom,K02000001,73.7
2016-04-01,Scotland,S92000003,75
2016-04-01,Wales,W92000004,66.6
2016-04-01,England,E92000001,73.8
2016-04-01,South East,E12000008,77.6
2016-04-01,London,E12000007,86.9
2016-04-01,North East,E12000001,76.9
2016-04-01,North West,E12000002,68.9
2016-04-01,West Midlands Region,E12000005,69.6
2016-04-01,Yorkshire and The Humber,E12000003,72.9
2016-04-01,East Midlands,E12000004,68.9
2016-04-01,East of England,E12000006,75.7
2016-04-01,South West,E12000009,71.2
2016-04-01,England and Wales,K04000001,73.5
2016-04-01,Great Britain,K03000001,73.7
2016-04-01,United Kingdom,K02000001,73.5
2016-05-01,Wales,W92000004,67.1
2016-05-01,England,E92000001,74.4
2016-05-01,Scotland,S92000003,75.2
2016-05-01,North East,E12000001,77.9
2016-05-01,South West,E12000009,72.4
2016-05-01,South East,E12000008,78.4
2016-05-01,London,E12000007,87.8
2016-05-01,East of England,E12000006,76.7
2016-05-01,North West,E12000002,69.2
2016-05-01,Yorkshire and The Humber,E12000003,72.7
2016-05-01,East Midlands,E12000004,68.8
2016-05-01,West Midlands Region,E12000005,70.1
2016-05-01,England and Wales,K04000001,74.1
2016-05-01,Great Britain,K03000001,74.2
2016-05-01,United Kingdom,K02000001,74.1
2016-06-01,Wales,W92000004,67.6
2016-06-01,England,E92000001,74.8
2016-06-01,Scotland,S92000003,75.4
2016-06-01,South West,E12000009,72.6
2016-06-01,South East,E12000008,78.9
2016-06-01,London,E12000007,87.9
2016-06-01,East of England,E12000006,77.4
2016-06-01,West Midlands Region,E12000005,70.3
2016-06-01,North East,E12000001,78.2
2016-06-01,North West,E12000002,69.1
2016-06-01,Yorkshire and The Humber,E12000003,73.3
2016-06-01,East Midlands,E12000004,69
2016-06-01,England and Wales,K04000001,74.5
2016-06-01,Great Britain,K03000001,74.6
2016-06-01,United Kingdom,K02000001,74.5
2016-07-01,Wales,W92000004,67.6
2016-07-01,Scotland,S92000003,75.5
2016-07-01,England,E92000001,75.1
2016-07-01,London,E12000007,88.1
2016-07-01,North East,E12000001,78.7
2016-07-01,North West,E12000002,69.6
2016-07-01,Yorkshire and The Humber,E12000003,73.3
2016-07-01,East Midlands,E12000004,69.3
2016-07-01,West Midlands Region,E12000005,70.3
2016-07-01,East of England,E12000006,77.8
2016-07-01,South East,E12000008,79.5
2016-07-01,South West,E12000009,72.8
2016-07-01,England and Wales,K04000001,74.7
2016-07-01,Great Britain,K03000001,74.8
2016-07-01,United Kingdom,K02000001,74.6
2016-08-01,Wales,W92000004,67
2016-08-01,Scotland,S92000003,75.4
2016-08-01,England,E92000001,75.1
2016-08-01,London,E12000007,87.9
2016-08-01,North East,E12000001,77.6
2016-08-01,North West,E12000002,69.4
2016-08-01,Yorkshire and The Humber,E12000003,73.3
2016-08-01,East Midlands,E12000004,69.4
2016-08-01,West Midlands Region,E12000005,70.7
2016-08-01,East of England,E12000006,78.1
2016-08-01,South East,E12000008,79.6
2016-08-01,South West,E12000009,73
2016-08-01,England and Wales,K04000001,74.8
2016-08-01,Great Britain,K03000001,74.8
2016-08-01,United Kingdom,K02000001,74.6
2016-09-01,Wales,W92000004,67
2016-09-01,Scotland,S92000003,75.8
2016-09-01,England,E92000001,75.3
2016-09-01,South East,E12000008,79.2
2016-09-01,South West,E12000009,73.2
2016-09-01,West Midlands Region,E12000005,71
2016-09-01,Yorkshire and The Humber,E12000003,73.2
2016-09-01,East of England,E12000006,78.6
2016-09-01,North East,E12000001,77.3
2016-09-01,North West,E12000002,69.3
2016-09-01,London,E12000007,88.1
2016-09-01,East Midlands,E12000004,69.9
2016-09-01,England and Wales,K04000001,74.9
2016-09-01,Great Britain,K03000001,75
2016-09-01,United Kingdom,K02000001,74.8
2016-10-01,Scotland,S92000003,76.1
2016-10-01,Wales,W92000004,67.9
2016-10-01,England,E92000001,75.5
2016-10-01,North East,E12000001,78.1
2016-10-01,North West,E12000002,69.3
2016-10-01,Yorkshire and The Humber,E12000003,73.4
2016-10-01,East Midlands,E12000004,70
2016-10-01,West Midlands Region,E12000005,70.7
2016-10-01,East of England,E12000006,78.8
2016-10-01,London,E12000007,88.5
2016-10-01,South East,E12000008,79.6
2016-10-01,South West,E12000009,73.2
2016-10-01,England and Wales,K04000001,75.1
2016-10-01,Great Britain,K03000001,75.2
2016-10-01,United Kingdom,K02000001,75.1
2016-11-01,England,E92000001,75.9
2016-11-01,Scotland,S92000003,76.4
2016-11-01,Wales,W92000004,68
2016-11-01,North West,E12000002,69.9
2016-11-01,North East,E12000001,78.3
2016-11-01,London,E12000007,88.9
2016-11-01,South East,E12000008,79.9
2016-11-01,South West,E12000009,73.7
2016-11-01,Yorkshire and The Humber,E12000003,73.9
2016-11-01,East of England,E12000006,79.3
2016-11-01,West Midlands Region,E12000005,71.6
2016-11-01,East Midlands,E12000004,70.7
2016-11-01,England and Wales,K04000001,75.5
2016-11-01,Great Britain,K03000001,75.6
2016-11-01,United Kingdom,K02000001,75.5
2016-12-01,Wales,W92000004,68.1
2016-12-01,Scotland,S92000003,76.1
2016-12-01,England,E92000001,76.3
2016-12-01,North East,E12000001,78.8
2016-12-01,North West,E12000002,70.1
2016-12-01,Yorkshire and The Humber,E12000003,74.4
2016-12-01,East Midlands,E12000004,71.1
2016-12-01,West Midlands Region,E12000005,71.9
2016-12-01,East of England,E12000006,80.1
2016-12-01,London,E12000007,89
2016-12-01,South East,E12000008,80.4
2016-12-01,South West,E12000009,73.8
2016-12-01,England and Wales,K04000001,75.9
2016-12-01,Great Britain,K03000001,75.9
2016-12-01,United Kingdom,K02000001,75.8
2017-01-01,England,E92000001,76.6
2017-01-01,Wales,W92000004,68.5
2017-01-01,Scotland,S92000003,76.1
2017-01-01,West Midlands Region,E12000005,72.2
2017-01-01,South West,E12000009,74.6
2017-01-01,South East,E12000008,81.4
2017-01-01,London,E12000007,89.5
2017-01-01,East of England,E12000006,80.1
2017-01-01,North East,E12000001,78.1
2017-01-01,North West,E12000002,70.7
2017-01-01,Yorkshire and The Humber,E12000003,74.2
2017-01-01,East Midlands,E12000004,71.2
2017-01-01,England and Wales,K04000001,76.2
2017-01-01,Great Britain,K03000001,76.2
2017-01-01,United Kingdom,K02000001,76.1
2017-02-01,Scotland,S92000003,76.2
2017-02-01,England,E92000001,77
2017-02-01,Wales,W92000004,68.5
2017-02-01,North East,E12000001,78.8
2017-02-01,North West,E12000002,71.1
2017-02-01,Yorkshire and The Humber,E12000003,74.7
2017-02-01,East Midlands,E12000004,72
2017-02-01,West Midlands Region,E12000005,72.7
2017-02-01,East of England,E12000006,81.2
2017-02-01,London,E12000007,90.1
2017-02-01,South East,E12000008,81.1
2017-02-01,South West,E12000009,75.3
2017-02-01,England and Wales,K04000001,76.6
2017-02-01,Great Britain,K03000001,76.6
2017-02-01,United Kingdom,K02000001,76.4
2017-03-01,Scotland,S92000003,76.6
2017-03-01,Wales,W92000004,69.5
2017-03-01,England,E92000001,77.2
2017-03-01,South East,E12000008,81.5
2017-03-01,North East,E12000001,77.4
2017-03-01,North West,E12000002,71.2
2017-03-01,West Midlands Region,E12000005,73
2017-03-01,Yorkshire and The Humber,E12000003,74.9
2017-03-01,South West,E12000009,75
2017-03-01,London,E12000007,90.4
2017-03-01,East Midlands,E12000004,72.3
2017-03-01,East of England,E12000006,81
2017-03-01,England and Wales,K04000001,76.8
2017-03-01,Great Britain,K03000001,76.7
2017-03-01,United Kingdom,K02000001,76.6
2017-04-01,Scotland,S92000003,77.3
2017-04-01,Wales,W92000004,70.1
2017-04-01,England,E92000001,77.4
2017-04-01,North East,E12000001,78
2017-04-01,North West,E12000002,71.5
2017-04-01,Yorkshire and The Humber,E12000003,75.2
2017-04-01,East Midlands,E12000004,72.6
2017-04-01,West Midlands Region,E12000005,72.9
2017-04-01,East of England,E12000006,81.4
2017-04-01,London,E12000007,90.2
2017-04-01,South East,E12000008,81.6
2017-04-01,South West,E12000009,75.1
2017-04-01,England and Wales,K04000001,77
2017-04-01,Great Britain,K03000001,77.1
2017-04-01,United Kingdom,K02000001,76.9
2017-05-01,Scotland,S92000003,77.6
2017-05-01,Wales,W92000004,68.7
2017-05-01,England,E92000001,77.8
2017-05-01,South West,E12000009,75.4
2017-05-01,South East,E12000008,82
2017-05-01,North East,E12000001,79
2017-05-01,North West,E12000002,71.5
2017-05-01,London,E12000007,90.1
2017-05-01,East Midlands,E12000004,72.9
2017-05-01,Yorkshire and The Humber,E12000003,75.5
2017-05-01,East of England,E12000006,81.9
2017-05-01,West Midlands Region,E12000005,73.3
2017-05-01,England and Wales,K04000001,77.3
2017-05-01,Great Britain,K03000001,77.4
2017-05-01,United Kingdom,K02000001,77.3
2017-06-01,Wales,W92000004,69.5
2017-06-01,Scotland,S92000003,77.8
2017-06-01,England,E92000001,78.1
2017-06-01,West Midlands Region,E12000005,73.6
2017-06-01,East of England,E12000006,82.2
2017-06-01,London,E12000007,90.2
2017-06-01,South East,E12000008,82.3
2017-06-01,South West,E12000009,76
2017-06-01,North East,E12000001,78.9
2017-06-01,North West,E12000002,72.2
2017-06-01,Yorkshire and The Humber,E12000003,75.8
2017-06-01,East Midlands,E12000004,73.3
2017-06-01,England and Wales,K04000001,77.7
2017-06-01,Great Britain,K03000001,77.8
2017-06-01,United Kingdom,K02000001,77.6
2017-07-01,Scotland,S92000003,78.8
2017-07-01,England,E92000001,78.4
2017-07-01,Wales,W92000004,69.9
2017-07-01,South West,E12000009,76.6
2017-07-01,South East,E12000008,82.4
2017-07-01,London,E12000007,90.4
2017-07-01,East of England,E12000006,82.7
2017-07-01,West Midlands Region,E12000005,74.4
2017-07-01,North East,E12000001,78.7
2017-07-01,North West,E12000002,72.4
2017-07-01,Yorkshire and The Humber,E12000003,75.8
2017-07-01,East Midlands,E12000004,74.1
2017-07-01,England and Wales,K04000001,78.1
2017-07-01,Great Britain,K03000001,78.2
2017-07-01,United Kingdom,K02000001,78
2017-08-01,England,E92000001,78.8
2017-08-01,Scotland,S92000003,79
2017-08-01,Wales,W92000004,70.5
2017-08-01,East of England,E12000006,82.8
2017-08-01,London,E12000007,90.4
2017-08-01,North East,E12000001,79.9
2017-08-01,North West,E12000002,72.9
2017-08-01,South East,E12000008,82.8
2017-08-01,South West,E12000009,76.9
2017-08-01,Yorkshire and The Humber,E12000003,76.3
2017-08-01,East Midlands,E12000004,73.8
2017-08-01,West Midlands Region,E12000005,74.8
2017-08-01,England and Wales,K04000001,78.4
2017-08-01,Great Britain,K03000001,78.5
2017-08-01,United Kingdom,K02000001,78.3
2017-09-01,England,E92000001,78.9
2017-09-01,Wales,W92000004,70.9
2017-09-01,Scotland,S92000003,78.1
2017-09-01,Yorkshire and The Humber,E12000003,77
2017-09-01,East Midlands,E12000004,74.3
2017-09-01,West Midlands Region,E12000005,74.7
2017-09-01,East of England,E12000006,83
2017-09-01,London,E12000007,90.3
